,Data,Ultimo,10_giorni_precedenti_Ultimo,20_giorni_precedenti_Ultimo,30_giorni_precedenti_Ultimo
1739,212.976,753.85,728.64,757.02,735.88
1740,212.9976,740.74,720.98,756.56,737.62
1741,213.0408,737.01,726.04,748.28,737.02
1742,213.0624,748.03,731.54,745.1,742.16
1743,213.12720000000002,747.65,745.76,744.38,743.95
1744,213.14880000000002,753.23,748.87,739.6,742.75
1745,213.1704,748.41,746.92,749.76,748.73
1746,213.192,754.85,751.03,747.54,757.03
1747,213.2136,759.5,755.82,740.73,755.96
1748,213.2784,759.51,756.79,729.3,755.0
1749,213.29999999999998,768.86,753.85,728.64,757.02
1750,213.3216,767.2,740.74,720.98,756.56
1751,213.3432,769.75,737.01,726.04,748.28
1752,213.3648,776.17,748.03,731.54,745.1
1753,213.42960000000002,776.7,747.65,745.76,744.38
1754,213.4512,782.72,753.23,748.87,739.6
1755,213.4728,786.23,748.41,746.92,749.76
1756,213.4944,777.56,754.85,751.03,747.54
1757,213.516,770.52,759.5,755.82,740.73
1758,213.5808,765.02,759.51,756.79,729.3
1759,213.6024,765.02,768.86,753.85,728.64
1760,213.624,772.5,767.2,740.74,720.98
1761,213.6456,784.17,769.75,737.01,726.04
1762,213.66719999999998,786.16,776.17,748.03,731.54
1763,213.73199999999997,786.73,776.7,747.65,745.76
1764,213.7536,789.26,782.72,753.23,748.87
1765,213.7752,778.28,786.23,748.41,746.92
1766,213.79680000000002,780.15,777.56,754.85,751.03
1767,213.8184,789.56,770.52,759.5,755.82
1768,213.8832,785.43,765.02,759.51,756.79
1769,213.9048,789.59,765.02,768.86,753.85
1770,213.9264,802.77,772.5,767.2,740.74
1771,213.94799999999998,811.82,784.17,769.75,737.01
1772,213.96959999999999,808.48,786.16,776.17,748.03
1773,214.056,816.29,786.73,776.7,747.65
1774,214.07760000000002,812.49,789.26,782.72,753.23
1775,214.0992,802.8,778.28,786.23,748.41
1776,214.1208,801.77,780.15,777.56,754.85
1777,214.1856,810.28,789.56,770.52,759.5
1778,214.2072,812.1,785.43,765.02,759.51
1779,214.22879999999998,805.68,789.59,765.02,768.86
1780,214.25039999999998,795.07,802.77,772.5,767.2
1781,214.272,790.82,811.82,784.17,769.75
1782,214.3368,795.31,808.48,786.16,776.17
1783,214.35840000000002,790.95,816.29,786.73,776.7
1784,214.38,801.99,812.49,789.26,782.72
1785,214.4016,798.56,802.8,778.28,786.23
1786,214.4232,804.97,801.77,780.15,777.56
1787,214.488,813.65,810.28,789.56,770.52
1788,214.5096,811.34,812.1,785.43,765.02
1789,214.53119999999998,804.26,805.68,789.59,765.02
1790,214.5528,789.56,795.07,802.77,772.5
1791,214.57440000000003,793.17,790.82,811.82,784.17
1792,214.63920000000002,795.71,795.31,808.48,786.16
1793,214.6608,789.66,790.95,816.29,786.73
1794,214.6824,785.77,801.99,812.49,789.26
1795,214.704,782.65,798.56,802.8,778.28
1796,214.72560000000001,784.1,804.97,801.77,780.15
1797,214.7904,790.89,813.65,810.28,789.56
1798,214.81199999999998,789.07,811.34,812.1,785.43
1799,214.8336,790.5,804.26,805.68,789.59
1800,214.8552,773.88,789.56,795.07,802.77
1801,214.9416,757.12,793.17,790.82,811.82
1802,214.9632,759.64,795.71,795.31,808.48
1803,214.9848,750.11,789.66,790.95,816.29
1804,215.0064,750.32,785.77,801.99,812.49
1805,215.028,757.9,782.65,798.56,802.8
1806,215.09279999999998,762.13,784.1,804.97,801.77
1807,215.1144,766.12,790.89,813.65,810.28
1808,215.136,760.6,789.07,811.34,812.1
1809,215.15759999999997,758.34,790.5,804.26,805.68
1810,215.17919999999998,737.65,773.88,789.56,795.07
1811,215.244,743.73,757.12,793.17,790.82
1812,215.2656,754.72,759.64,795.71,795.31
1813,215.2872,763.53,750.11,789.66,790.95
1814,215.3088,761.77,750.32,785.77,801.99
1815,215.3304,766.34,757.9,782.65,798.56
1816,215.3952,760.37,762.13,784.1,804.97
1817,215.4168,774.61,766.12,790.89,813.65
1818,215.43840000000003,773.64,760.6,789.07,811.34
1819,215.45999999999998,771.18,758.34,790.5,804.26
1820,215.48160000000001,765.37,737.65,773.88,789.56
1821,215.5464,772.96,743.73,757.12,793.17
1822,215.568,794.05,754.72,759.64,795.71
1823,215.5896,801.34,763.53,750.11,789.66
1824,215.6112,798.53,761.77,750.32,785.77
1825,215.6328,812.97,766.34,757.9,782.65
1826,215.6976,830.24,760.37,762.13,784.1
1827,215.7192,827.76,774.61,766.12,790.89
1828,215.74079999999998,815.62,773.64,760.6,789.07
1829,215.7624,820.26,771.18,758.34,790.5
1830,215.78400000000002,824.78,765.37,737.65,773.88
1831,215.8488,837.66,772.96,743.73,757.12
1832,215.8704,833.13,794.05,754.72,759.64
1833,215.892,836.04,801.34,763.53,750.11
1834,215.9136,841.88,798.53,761.77,750.32
1835,215.9352,829.75,812.97,766.34,757.9
1836,216.0,833.27,830.24,760.37,762.13
1837,216.02159999999998,841.66,827.76,774.61,766.12
1838,216.04319999999998,839.35,815.62,773.64,760.6
1839,216.06480000000002,835.66,820.26,771.18,758.34
1840,216.0864,847.03,824.78,765.37,737.65
1841,216.1728,849.71,837.66,772.96,743.73
1842,216.1944,847.21,833.13,794.05,754.72
1843,216.216,844.08,836.04,801.34,763.53
1844,216.2376,848.28,841.88,798.53,761.77
1845,216.30239999999998,846.36,829.75,812.97,766.34
1846,216.32399999999998,845.48,833.27,830.24,760.37
1847,216.34560000000002,840.11,841.66,827.76,774.61
1848,216.36720000000003,843.43,839.35,815.62,773.64
1849,216.3888,858.01,835.66,820.26,771.18
1850,216.4536,862.91,847.03,824.78,765.37
1851,216.4752,865.27,849.71,837.66,772.96
1852,216.4968,869.57,847.21,833.13,794.05
1853,216.51839999999999,883.44,844.08,836.04,801.34
1854,216.54,893.27,848.28,841.88,798.53
1855,216.60479999999998,893.9,846.36,829.75,812.97
1856,216.6264,894.42,845.48,833.27,830.24
1857,216.64800000000002,889.06,840.11,841.66,827.76
1858,216.6696,897.99,843.43,839.35,815.62
1859,216.6912,898.7,858.01,835.66,820.26
1860,216.756,878.62,862.91,847.03,824.78
1861,216.7776,896.34,865.27,849.71,837.66
1862,216.79919999999998,888.99,869.57,847.21,833.13
1863,216.8208,883.68,883.44,844.08,836.04
1864,216.8424,887.3,893.27,848.28,841.88
1865,216.9072,885.14,893.9,846.36,829.75
1866,216.92880000000002,891.03,894.42,845.48,833.27
1867,216.9504,904.03,889.06,840.11,841.66
1868,216.972,916.92,897.99,843.43,839.35
1869,217.0584,912.2,898.7,858.01,835.66
1870,217.08,918.75,878.62,862.91,847.03
1871,217.1016,907.54,896.34,865.27,849.71
1872,217.1232,913.78,888.99,869.57,847.21
1873,217.1448,916.68,883.68,883.44,844.08
1874,217.20960000000002,918.38,887.3,893.27,848.28
1875,217.23119999999997,925.76,885.14,893.9,846.36
1876,217.2528,936.59,891.03,894.42,845.48
1877,217.2744,931.61,904.03,889.06,840.11
1878,217.29600000000002,915.3,916.92,897.99,843.43
1879,217.3608,912.94,912.2,898.7,858.01
1880,217.3824,933.98,918.75,878.62,862.91
1881,217.404,936.56,907.54,896.34,865.27
1882,217.4256,940.28,913.78,888.99,869.57
1883,217.44719999999998,938.79,916.68,883.68,883.44
1884,217.51199999999997,936.45,918.38,887.3,893.27
1885,217.5336,942.29,925.76,885.14,893.9
1886,217.5552,952.29,936.59,891.03,894.42
1887,217.57680000000002,954.29,931.61,904.03,889.06
1888,217.5984,947.14,915.3,916.92,897.99
1889,217.6632,950.3,912.94,912.2,898.7
1890,217.6848,952.37,933.98,918.75,878.62
1891,217.7064,960.32,936.56,907.54,896.34
1892,217.72799999999998,951.19,940.28,913.78,888.99
1893,217.7496,933.54,938.79,916.68,883.68
1894,217.81439999999998,937.0,936.45,918.38,887.3
1895,217.836,926.53,942.29,925.76,885.14
1896,217.85760000000002,922.02,952.29,936.59,891.03
1897,217.8792,924.77,954.29,931.61,904.03
1898,217.9008,900.81,947.14,915.3,916.92
1899,217.9656,912.49,950.3,912.94,912.2
1900,217.9872,926.01,952.37,933.98,918.75
1901,218.0088,939.35,960.32,936.56,907.54
1902,218.0304,925.05,951.19,940.28,913.78
1903,218.052,923.54,933.54,938.79,916.68
1904,218.1168,920.16,937.0,936.45,918.38
1905,218.13840000000002,913.02,926.53,942.29,925.76
1906,218.16,913.7,922.02,952.29,936.59
1907,218.1816,903.67,924.77,954.29,931.61
1908,218.2032,899.47,900.81,947.14,915.3
1909,218.2896,927.58,912.49,950.3,912.94
1910,218.31119999999999,927.86,926.01,952.37,933.98
1911,218.3328,930.87,939.35,960.32,936.56
1912,218.3544,929.05,925.05,951.19,940.28
1913,218.41920000000002,931.2,923.54,933.54,938.79
1914,218.4408,933.62,920.16,937.0,936.45
1915,218.4624,919.03,913.02,926.53,942.29
1916,218.484,912.59,913.7,922.02,952.29
1917,218.50560000000002,923.91,903.67,924.77,954.29
1918,218.5704,919.77,899.47,900.81,947.14
1919,218.59199999999998,945.64,927.58,912.49,950.3
1920,218.6136,943.0,927.86,926.01,952.37
1921,218.6352,947.29,930.87,939.35,960.32
1922,218.65679999999998,950.51,929.05,925.05,951.19
1923,218.72160000000002,955.43,931.2,923.54,933.54
1924,218.7432,951.93,933.62,920.16,937.0
1925,218.7648,944.48,919.03,913.02,926.53
1926,218.78640000000001,937.91,912.59,913.7,922.02
1927,218.808,945.22,923.91,903.67,924.77
1928,218.87279999999998,953.34,919.77,899.47,900.81
1929,218.8944,947.28,945.64,927.58,912.49
1930,218.916,955.41,943.0,927.86,926.01
1931,218.9376,960.46,947.29,930.87,939.35
1932,218.95919999999998,965.03,950.51,929.05,925.05
1933,219.024,972.69,955.43,931.2,923.54
1934,219.0456,983.12,951.93,933.62,920.16
1935,219.0672,973.84,944.48,919.03,913.02
1936,219.0888,970.62,937.91,912.59,913.7
1937,219.1104,966.98,945.22,923.91,903.67
1938,219.1752,968.1,953.34,919.77,899.47
1939,219.1968,970.28,947.28,945.64,927.58
1940,219.2184,965.72,955.41,943.0,927.86
1941,219.23999999999998,955.25,960.46,947.29,930.87
1942,219.2616,944.16,965.03,950.51,929.05
1943,219.3264,955.61,972.69,955.43,931.2
1944,219.348,972.28,983.12,951.93,933.62
1945,219.3696,968.49,973.84,944.48,919.03
1946,219.3912,950.69,970.62,937.91,912.59
1947,219.4128,941.64,966.98,945.22,923.91
1948,219.4776,876.99,968.1,953.34,919.77
1949,219.4992,921.85,970.28,947.28,945.64
1950,219.52079999999998,919.16,965.72,955.41,943.0
1951,219.5424,903.68,955.25,960.46,947.29
1952,219.56400000000002,914.62,944.16,965.03,950.51
1953,219.6288,938.99,955.61,972.69,955.43
1954,219.65040000000002,940.76,972.28,983.12,951.93
1955,219.672,942.76,968.49,973.84,944.48
1956,219.6936,938.03,950.69,970.62,937.91
1957,219.7152,927.51,941.64,966.98,945.22
1958,219.78,921.13,876.99,968.1,953.34
1959,219.80159999999998,923.78,921.85,970.28,947.28
1960,219.82319999999999,905.96,919.16,965.72,955.41
1961,219.84480000000002,916.66,903.68,955.25,960.46
1962,219.86639999999997,928.35,914.62,944.16,965.03
1963,219.93120000000002,946.2,938.99,955.61,972.69
1964,219.9528,938.23,940.76,972.28,983.12
1965,219.9744,944.59,942.76,968.49,973.84
1966,219.996,958.98,938.03,950.69,970.62
1967,220.0176,963.09,927.51,941.64,966.98
1968,220.08239999999998,946.67,921.13,876.99,968.1
1969,220.10399999999998,950.82,923.78,921.85,970.28
1970,220.1256,951.64,905.96,919.16,965.72
1971,220.1688,955.4,916.66,903.68,955.25
1972,220.2336,974.77,928.35,914.62,944.16
1973,220.2552,971.68,946.2,938.99,955.61
1974,220.2768,976.77,938.23,940.76,972.28
1975,220.2984,973.1,944.59,942.76,968.49
1976,220.32,983.79,958.98,938.03,950.69
1977,220.38479999999998,982.37,963.09,927.51,941.64
1978,220.4064,975.78,946.67,921.13,876.99
1979,220.42800000000003,969.79,950.82,923.78,921.85
1980,220.44959999999998,954.94,951.64,905.96,919.16
1981,220.4712,953.39,955.4,916.66,903.68
1982,220.536,963.39,974.77,928.35,914.62
1983,220.5576,968.04,971.68,946.2,938.99
1984,220.57920000000001,965.54,976.77,938.23,940.76
1985,220.6008,955.3,973.1,944.59,942.76
1986,220.6224,946.78,983.79,958.98,938.03
1987,220.6872,953.7,982.37,963.09,927.51
1988,220.7088,939.13,975.78,946.67,921.13
1989,220.73039999999997,932.7,969.79,950.82,923.78
1990,220.77360000000002,936.46,954.94,951.64,905.96
1991,220.8384,953.36,953.39,955.4,916.66
1992,220.86,970.84,963.39,974.77,928.35
1993,220.8816,970.43,968.04,971.68,946.2
1994,220.9248,975.04,965.54,976.77,938.23
1995,220.9896,977.07,955.3,973.1,944.59
1996,221.01119999999997,966.58,946.78,983.79,958.98
1997,221.03279999999998,964.0,953.7,982.37,963.09
1998,221.05440000000002,956.05,939.13,975.78,946.67
1999,221.07600000000002,927.69,932.7,969.79,950.82
2000,221.1408,939.21,936.46,954.94,951.64
2001,221.1624,952.12,953.36,953.39,955.4
2002,221.184,957.94,970.84,963.39,974.77
2003,221.2056,950.73,970.43,968.04,971.68
2004,221.22719999999998,961.51,975.04,965.54,976.77
2005,221.31359999999998,978.6,977.07,955.3,973.1
2006,221.33520000000001,970.81,966.58,946.78,983.79
2007,221.35680000000002,963.04,964.0,953.7,982.37
2008,221.3784,957.59,956.05,939.13,975.78
2009,221.4432,956.95,927.69,932.7,969.79
2010,221.4648,969.02,939.21,936.46,954.94
2011,221.4864,977.46,952.12,953.36,953.39
2012,221.50799999999998,985.49,957.94,970.84,963.39
2013,221.5296,980.28,950.73,970.43,968.04
2014,221.59439999999998,1001.27,961.51,975.04,965.54
2015,221.616,1006.0,978.6,977.07,955.3
2016,221.63760000000002,1006.9,970.81,966.58,946.78
2017,221.6592,1003.54,963.04,964.0,953.7
2018,221.6808,1012.46,957.59,956.05,939.13
2019,221.7456,1010.74,956.95,927.69,932.7
2020,221.7672,1019.01,969.02,939.21,936.46
2021,221.7888,1020.01,977.46,952.12,953.36
2022,221.8104,1024.14,985.49,957.94,970.84
2023,221.832,1020.09,980.28,950.73,970.43
2024,221.91840000000002,1022.76,1001.27,961.51,975.04
2025,221.94,1032.08,1006.0,978.6,977.07
2026,221.9616,1028.28,1006.9,970.81,966.58
2027,221.9832,1034.21,1003.54,963.04,964.0
2028,222.048,1038.14,1012.46,957.59,956.05
2029,222.0696,1030.56,1010.74,956.95,927.69
2030,222.0912,1042.9,1019.01,969.02,939.21
2031,222.1128,1048.67,1020.01,977.46,952.12
2032,222.1344,1049.34,1024.14,985.49,957.94
2033,222.19920000000002,1047.7,1020.09,980.28,950.73
2034,222.22080000000003,1052.02,1022.76,1001.27,961.51
2035,222.2424,1047.33,1032.08,1006.0,978.6
2036,222.264,1035.05,1028.28,1006.9,970.81
2037,222.28560000000002,1055.69,1034.21,1003.54,963.04
2038,222.3504,1052.31,1038.14,1012.46,957.59
2039,222.37199999999999,1064.25,1030.56,1010.74,956.95
2040,222.3936,1068.47,1042.9,1019.01,969.02
2041,222.4152,1069.92,1048.67,1020.01,977.46
2042,222.43679999999998,1068.61,1049.34,1024.14,985.49
2043,222.50160000000002,1079.27,1047.7,1020.09,980.28
2044,222.5232,1080.45,1052.02,1022.76,1001.27
2045,222.5448,1085.52,1047.33,1032.08,1006.0
2046,222.56640000000002,1089.74,1035.05,1028.28,1006.9
2047,222.588,1099.16,1055.69,1034.21,1003.54
2048,222.65279999999998,1095.55,1052.31,1038.14,1012.46
2049,222.6744,1105.65,1064.25,1030.56,1010.74
2050,222.696,1101.93,1068.47,1042.9,1019.01
2051,222.7176,1100.8,1069.92,1048.67,1020.01
2052,222.73919999999998,1095.44,1068.61,1049.34,1024.14
2053,222.804,1093.55,1079.27,1047.7,1020.09
2054,222.8256,1101.75,1080.45,1052.02,1022.76
2055,222.84720000000002,1108.15,1085.52,1047.33,1032.08
2056,222.8688,1120.01,1089.74,1035.05,1028.28
2057,222.8904,1122.7,1099.16,1055.69,1034.21
2058,222.9552,1121.38,1095.55,1052.31,1038.14
2059,222.9768,1109.55,1105.65,1064.25,1030.56
2060,222.9984,1101.65,1101.93,1068.47,1042.9
2061,223.01999999999998,1110.67,1100.8,1069.92,1048.67
2062,223.1064,1109.69,1095.44,1068.61,1049.34
2063,223.12800000000001,1115.75,1093.55,1079.27,1047.7
2064,223.1496,1119.32,1101.75,1080.45,1052.02
2065,223.1712,1108.17,1108.15,1085.52,1047.33
2066,223.1928,1122.72,1120.01,1089.74,1035.05
2067,223.2576,1123.65,1122.7,1099.16,1055.69
2068,223.2792,1126.67,1121.38,1095.55,1052.31
2069,223.30079999999998,1130.54,1109.55,1105.65,1064.25
2070,223.3224,1119.58,1101.65,1101.93,1068.47
2071,223.344,1107.9,1110.67,1100.8,1069.92
2072,223.4088,1086.54,1109.69,1095.44,1068.61
2073,223.43040000000002,1085.11,1115.75,1093.55,1079.27
2074,223.452,1094.63,1119.32,1101.75,1080.45
2075,223.4736,1111.75,1108.17,1108.15,1085.52
2076,223.4952,1121.0,1122.72,1120.01,1089.74
2077,223.56,1122.07,1123.65,1122.7,1099.16
2078,223.58159999999998,1115.5,1126.67,1121.38,1095.55
2079,223.6032,1104.92,1130.54,1109.55,1105.65
2080,223.6248,1095.14,1119.58,1101.65,1101.93
2081,223.64640000000003,1108.14,1107.9,1110.67,1100.8
2082,223.71120000000002,1106.64,1086.54,1109.69,1095.44
2083,223.7328,1115.79,1085.11,1115.75,1093.55
2084,223.7544,1118.86,1094.63,1119.32,1101.75
2085,223.776,1117.37,1111.75,1108.17,1108.15
2086,223.7976,1108.73,1121.0,1122.72,1120.01
2087,223.8624,1105.82,1122.07,1123.65,1122.7
2088,223.884,1109.52,1115.5,1126.67,1121.38
2089,223.9056,1119.06,1104.92,1130.54,1109.55
2090,223.92720000000003,1114.64,1095.14,1119.58,1101.65
2091,223.94879999999998,1110.47,1108.14,1107.9,1110.67
2092,224.0352,1094.02,1106.64,1086.54,1109.69
2093,224.0568,1092.23,1115.79,1085.11,1115.75
2094,224.0784,1097.6,1118.86,1094.63,1119.32
2095,224.1,1090.82,1117.37,1111.75,1108.17
2096,224.16479999999999,1090.98,1108.73,1121.0,1122.72
2097,224.1864,1093.22,1105.82,1122.07,1123.65
2098,224.208,1082.73,1109.52,1115.5,1126.67
2099,224.22959999999998,1094.83,1119.06,1104.92,1130.54
2100,224.2512,1113.86,1114.64,1095.14,1119.58
2101,224.316,1115.72,1110.47,1108.14,1107.9
2102,224.3376,1118.41,1094.02,1106.64,1086.54
2103,224.35920000000002,1112.28,1092.23,1115.79,1085.11
2104,224.3808,1094.58,1097.6,1118.86,1094.63
2105,224.4024,1098.84,1090.82,1117.37,1111.75
2106,224.4672,1077.01,1090.98,1108.73,1121.0
2107,224.4888,1087.59,1093.22,1105.82,1122.07
2108,224.51039999999998,1107.11,1082.73,1109.52,1115.5
2109,224.53199999999998,1106.37,1094.83,1119.06,1104.92
2110,224.55360000000002,1100.65,1113.86,1114.64,1095.14
2111,224.6184,1103.24,1115.72,1110.47,1108.14
2112,224.64000000000001,1119.49,1118.41,1094.02,1106.64
2113,224.6616,1132.88,1112.28,1092.23,1115.79
2114,224.6832,1129.28,1094.58,1097.6,1118.86
2115,224.7048,1133.2,1098.84,1090.82,1117.37
2116,224.7696,1138.49,1077.01,1090.98,1108.73
2117,224.79119999999998,1133.84,1087.59,1093.22,1105.82
2118,224.81279999999998,1148.56,1107.11,1082.73,1109.52
2119,224.83440000000002,1146.42,1106.37,1094.83,1119.06
2120,224.9208,1157.31,1100.65,1113.86,1114.64
2121,224.9424,1154.66,1103.24,1115.72,1110.47
2122,224.964,1166.37,1119.49,1118.41,1094.02
2123,224.9856,1158.56,1132.88,1112.28,1092.23
2124,225.00719999999998,1164.33,1129.28,1094.58,1097.6
2125,225.072,1165.19,1133.2,1098.84,1090.82
2126,225.09359999999998,1177.58,1138.49,1077.01,1090.98
2127,225.1152,1174.81,1133.84,1087.59,1093.22
2128,225.13680000000002,1183.99,1148.56,1107.11,1082.73
2129,225.1584,1186.75,1146.42,1106.37,1094.83
2130,225.2232,1184.1,1157.31,1100.65,1113.86
2131,225.2448,1165.07,1154.66,1103.24,1115.72
2132,225.2664,1164.08,1166.37,1119.49,1118.41
2133,225.288,1139.75,1158.56,1132.88,1112.28
2134,225.3096,1140.8,1164.33,1129.28,1094.58
2135,225.37439999999998,1147.27,1165.19,1133.2,1098.84
2136,225.396,1130.24,1177.58,1138.49,1077.01
2137,225.41760000000002,1125.21,1174.81,1133.84,1087.59
2138,225.4392,1142.95,1183.99,1148.56,1107.11
2139,225.4608,1120.67,1186.75,1146.42,1106.37
2140,225.5256,1112.44,1184.1,1157.31,1100.65
2141,225.5472,1072.12,1165.07,1154.66,1103.24
2142,225.5688,1081.43,1164.08,1166.37,1119.49
2143,225.5904,1089.63,1139.75,1158.56,1132.88
2144,225.612,1089.45,1140.8,1164.33,1129.28
2145,225.6768,1083.14,1147.27,1165.19,1133.2
2146,225.69840000000002,1068.98,1130.24,1177.58,1138.49
2147,225.71999999999997,1084.22,1125.21,1174.81,1133.84
2148,225.7416,1074.91,1142.95,1183.99,1148.56
2149,225.7632,1062.75,1120.67,1186.75,1146.42
2150,225.828,1083.67,1112.44,1184.1,1157.31
2151,225.8496,1101.2,1072.12,1165.07,1154.66
2152,225.8712,1098.06,1081.43,1164.08,1166.37
2153,225.8928,1091.6,1089.63,1139.75,1158.56
2154,225.9144,1081.18,1089.45,1140.8,1164.33
2155,225.9792,1088.14,1083.14,1147.27,1165.19
2156,226.00080000000003,1092.86,1068.98,1130.24,1177.58
2157,226.0224,1084.19,1084.22,1125.21,1174.81
2158,226.044,1042.59,1074.91,1142.95,1183.99
2159,226.06560000000002,1027.14,1062.75,1120.67,1186.75
2160,226.1304,957.28,1083.67,1112.44,1184.1
2161,226.152,994.24,1101.2,1072.12,1165.07
2162,226.1736,990.47,1098.06,1081.43,1164.08
2163,226.1952,982.26,1091.6,1089.63,1139.75
2164,226.2168,973.89,1081.18,1089.45,1140.8
2165,226.30319999999998,1023.46,1088.14,1083.14,1147.27
2166,226.3248,1006.2,1092.86,1068.98,1130.24
2167,226.34640000000002,980.19,1084.19,1084.22,1125.21
2168,226.368,1009.06,1042.59,1074.91,1142.95
2169,226.4328,1029.72,1027.14,1062.75,1120.67
2170,226.4544,1037.68,957.28,1083.67,1112.44
2171,226.476,1045.48,994.24,1101.2,1072.12
2172,226.4976,1018.87,990.47,1098.06,1081.43
2173,226.51919999999998,1020.09,982.26,1091.6,1089.63
2174,226.58399999999997,1023.89,973.89,1081.18,1089.45
2175,226.6056,1029.63,1023.46,1088.14,1083.14
2176,226.62720000000002,1066.09,1006.2,1092.86,1068.98
